index geno pheno fit children
12328079 0 0.189865 1.01589 0
12328080 0 -1.00614 0.946356 0
12328081 0 -1.49643 0.930555 0
12328082 0 -2.10351 0.889626 2
12328083 2 2.98378 1.16402 3
12328084 2 2.51024 1.13377 2
12328085 1 0.94637 1.05134 3
12328086 0 -1.98297 0.911586 0
12328087 1 2.10744 1.11709 1
12328088 2 3.33335 1.18824 2
12328089 2 0.521454 0.999559 1
12328090 1 1.31448 1.05826 4
12328091 1 0.839186 1.02213 0
12328092 1 1.95812 1.08251 3
12328093 1 1.78369 1.0945 2
12328094 1 2.30429 1.12577 1
12328095 1 -0.064124 1.0168 1
12328096 1 2.94427 1.13036 2
12328097 1 0.30451 1.00244 1
12328098 1 0.765221 1.04567 3
12328099 0 1.86646 1.10613 0
12328100 1 0.3698 1.01993 1
12328101 1 -0.2775 0.999934 1
12328102 0 -1.49086 0.924441 3
12328103 1 -0.693527 0.965688 1
12328104 1 2.3588 1.13612 1
12328105 0 1.39725 1.06065 1
12328106 1 2.27554 1.11214 1
12328107 1 0.864371 1.04556 1
12328108 1 0.386406 1.01719 3
12328109 0 0.728499 1.04992 0
12328110 1 -0.193075 0.977652 4
12328111 2 2.59762 1.121 1
12328112 1 1.84097 1.10227 3
12328113 2 1.59336 1.0798 3
12328114 1 2.12992 1.10992 1
12328115 1 0.533108 1.02632 2
12328116 1 0.138611 1.01104 2
12328117 0 1.37863 1.06922 4
12328118 1 1.23385 1.07365 6
12328119 2 0.564293 1.02515 6
12328120 1 2.12457 1.11316 2
12328121 1 1.99497 1.09295 0
12328122 1 1.41435 1.07195 0
12328123 1 2.24184 1.11052 3
12328124 2 1.58149 1.09594 2
12328125 0 1.59016 1.06042 2
12328126 1 0.36475 1.01816 1
12328127 2 0.486393 1.01965 4
12328128 0 -2.47185 0.884712 6
12328129 1 0.742826 1.0327 2
12328130 0 1.30193 1.05597 1
12328131 2 1.35096 1.0583 3
12328132 0 -0.430818 0.976892 1
12328133 1 0.206574 0.996578 0
12328134 1 0.298361 1.02381 4
12328135 0 1.0258 1.04647 0
12328136 0 0.215556 0.997337 2
12328137 2 3.23231 1.15827 3
12328138 1 1.6435 1.08013 2
12328139 1 2.3654 1.14049 1
12328140 0 2.09926 1.11669 0
12328141 1 0.697299 1.03691 1
12328142 1 0.519803 1.00417 0
12328143 1 0.775691 1.06276 3
12328144 0 -0.553233 0.96756 0
12328145 2 2.11789 1.10872 1
12328146 0 0.473632 1.03529 0
12328147 0 0.495615 1.01503 4
12328148 2 1.60751 1.08706 2
12328149 0 0.978943 1.03998 2
12328150 2 3.09179 1.15034 3
12328151 1 0.346866 1.02153 4
12328152 0 1.11673 1.05969 2
12328153 0 -0.0494797 0.990901 2
12328154 0 0.726321 1.03142 5
12328155 0 -0.13623 0.975263 1
12328156 1 0.510824 1.04709 2
12328157 0 0.133667 1.00585 2
12328158 1 1.20232 1.04372 6
12328159 0 -1.66733 0.902546 0
12328160 1 1.81444 1.08979 3
12328161 1 1.24881 1.07506 0
12328162 1 0.453265 1.0335 5
12328163 0 0.467889 1.02281 4
12328164 1 2.29352 1.11979 2
12328165 1 0.476424 1.03259 1
12328166 1 0.933421 1.03461 1
12328167 0 1.18859 1.07534 5
12328168 1 2.30002 1.12509 0
12328169 0 -0.012687 0.992117 3
12328170 1 -0.100956 0.9956 4
12328171 0 -1.38996 0.929649 3
12328172 1 2.12322 1.08944 0
12328173 1 -0.289395 0.97807 2
12328174 1 0.0642768 1.00284 1
12328175 0 -0.84781 0.961405 2
12328176 0 -0.722291 0.946829 1
12328177 0 -0.33614 0.969752 1
12328178 2 2.98029 1.14171 3
12328179 1 0.295406 1.00849 1
12328180 0 -0.508287 0.965269 5
12328181 0 0.356043 0.993566 5
12328182 1 0.988212 1.04473 4
12328183 2 3.34356 1.16627 2
12328184 0 1.04126 1.05713 3
12328185 1 0.269542 1.01473 4
12328186 0 -0.332454 0.982519 4
12328187 2 2.54343 1.12465 4
12328188 1 0.802419 1.04807 3
12328189 0 -0.314554 0.987326 0
12328190 0 1.547 1.09063 0
12328191 0 0.0757956 0.996057 3
12328192 0 1.04043 1.05184 2
12328193 1 1.41713 1.07268 3
12328194 2 2.3787 1.11765 2
12328195 2 1.83891 1.10696 3
12328196 2 1.03117 1.0622 4
12328197 0 0.121114 1.01221 1
12328198 1 0.998627 1.04128 2
12328199 0 -0.879035 0.944299 2
12328200 1 1.05238 1.05747 2
12328201 2 1.14051 1.05309 1
12328202 1 2.05886 1.11144 2
12328203 0 1.14739 1.05521 3
12328204 0 -1.25299 0.943096 4
12328205 0 1.13871 1.05586 3
12328206 0 -0.988791 0.946231 1
12328207 2 1.01526 1.0459 2
12328208 1 1.06644 1.04572 1
12328209 0 -0.118484 0.984045 1
12328210 0 0.0956126 1.01661 1
12328211 0 -0.254467 0.997594 5
12328212 2 1.56631 1.06801 1
12328213 0 1.6048 1.06515 1
12328214 1 -1.7736 0.894545 2
12328215 2 2.70826 1.1386 0
12328216 1 1.26972 1.04694 1
12328217 1 1.81973 1.09278 0
12328218 0 -0.848756 0.964571 2
12328219 2 1.68626 1.08989 3
12328220 1 1.05891 1.05817 3
12328221 1 2.25775 1.11505 2
12328222 2 1.4979 1.07902 1
12328223 2 1.56817 1.07791 2
12328224 1 1.26768 1.05838 1
12328225 0 0.376174 1.03004 2
12328226 2 0.482858 1.01973 3
12328227 1 0.0557202 1.00832 3
12328228 0 -0.282231 0.985575 3
12328229 0 0.62834 1.02747 2
12328230 0 -0.38763 0.978663 2
12328231 2 1.62962 1.09264 4
12328232 2 2.49299 1.10272 4
12328233 1 3.10327 1.15398 2
12328234 1 2.46039 1.12141 2
12328235 1 1.16489 1.04361 2
12328236 1 1.39479 1.06199 2
12328237 1 1.80879 1.113 2
12328238 0 -1.92409 0.89764 0
12328239 2 2.02199 1.09602 3
12328240 1 -0.04225 0.986963 1
12328241 1 0.925013 1.05488 5
12328242 1 0.694806 1.03387 4
12328243 1 1.69265 1.08861 2
12328244 0 -0.882102 0.959151 1
12328245 1 0.541647 1.03963 3
12328246 0 1.0841 1.05118 2
12328247 1 2.26499 1.12329 1
12328248 1 -0.0371783 0.98293 2
12328249 1 1.32131 1.05192 2
12328250 1 -0.143031 0.990121 1
12328251 0 1.01232 1.04094 1
12328252 2 1.93835 1.09511 1
12328253 1 2.68083 1.12803 0
12328254 1 0.759615 1.03424 3
12328255 2 0.057209 1.01124 3
12328256 0 -0.0595882 1.00184 2
12328257 2 1.83293 1.08183 2
12328258 1 0.547497 1.02483 0
12328259 0 -1.83529 0.905023 3
12328260 1 1.83844 1.09295 4
12328261 0 0.854057 1.0436 3
12328262 2 3.41348 1.17645 3
12328263 0 -0.0504225 0.98496 1
12328264 1 1.20849 1.05728 2
12328265 1 1.1928 1.0622 3
12328266 1 -1.00478 0.964371 2
12328267 2 2.17608 1.10982 1
12328268 0 -0.187386 0.99852 0
12328269 1 0.837646 1.04693 2
12328270 1 1.23629 1.05071 1
12328271 1 0.714433 1.03486 0
12328272 0 -0.33579 0.987154 1
12328273 0 -0.296894 0.978507 3
12328274 2 3.53697 1.17799 1
12328275 1 1.56436 1.08837 3
12328276 1 1.37265 1.07349 6
12328277 1 1.12612 1.05716 3
12328278 2 0.749657 1.02405 1
12328279 0 0.219683 1.00421 3
12328280 2 4.01261 1.19114 1
12328281 1 0.762617 1.03613 1
12328282 0 -0.11666 0.984159 3
12328283 0 0.22312 1.01258 1
12328284 0 0.0845147 1.00054 3
12328285 0 -1.44078 0.93501 2
12328286 0 -0.859929 0.964305 1
12328287 0 -1.64005 0.899954 2
12328288 1 1.54012 1.08764 4
12328289 1 0.56342 1.03965 0
12328290 0 -0.382451 0.990032 1
12328291 1 0.716436 1.0042 2
12328292 2 2.37097 1.11066 3
12328293 2 0.640744 1.01343 1
12328294 0 -0.0908251 0.994119 4
12328295 0 -0.813975 0.965122 3
12328296 2 2.77097 1.12811 1
12328297 1 0.815123 1.0312 3
12328298 0 0.488122 1.02551 2
12328299 0 -0.154098 0.995172 1
12328300 1 0.249175 1.00595 4
12328301 0 -0.429282 0.978036 1
12328302 2 1.91452 1.11019 3
12328303 1 -0.834838 0.97 4
12328304 0 -1.07103 0.95693 4
12328305 0 -0.088004 0.993596 3
12328306 1 0.823665 1.05346 3
12328307 1 -0.141562 0.989774 1
12328308 0 0.51028 1.02013 4
12328309 1 0.0539213 0.989111 1
12328310 1 -0.326515 0.98294 5
12328311 1 1.01969 1.05542 1
12328312 1 1.52187 1.06403 3
12328313 2 1.64226 1.08938 1
12328314 0 -1.24407 0.948491 2
12328315 1 1.85964 1.09958 2
12328316 0 0.790937 1.04298 3
12328317 1 2.61353 1.12289 3
12328318 0 -0.837551 0.960145 3
12328319 1 -0.722577 0.968406 1
12328320 1 0.473662 1.02896 1
12328321 0 0.512301 1.01603 2
12328322 1 2.26657 1.10851 0
12328323 1 0.451692 1.02973 4
12328324 1 1.82634 1.08449 2
12328325 1 -0.371343 0.967991 1
12328326 2 4.24903 1.22527 3
12328327 1 0.244693 1.00403 2
12328328 0 -0.948346 0.948547 4
12328329 0 1.73891 1.10464 3
12328330 1 -0.616077 0.966443 4
12328331 1 0.000769442 1.00339 3
12328332 2 3.68134 1.1628 1
12328333 1 -0.14647 0.985853 3
12328334 1 0.545948 1.02667 3
12328335 1 0.241652 1.01586 2
12328336 1 0.691674 1.0294 0
12328337 2 1.81953 1.07898 3
12328338 1 2.81281 1.13634 0
12328339 0 0.475724 1.00752 3
12328340 1 1.8945 1.07834 1
12328341 2 1.53596 1.09225 3
12328342 1 1.38879 1.06486 1
12328343 2 2.02571 1.09406 0
12328344 2 3.94817 1.19978 4
12328345 0 -0.415143 0.974112 3
12328346 0 0.59097 1.03723 3
12328347 1 -0.705999 0.954918 2
12328348 0 0.431555 1.01093 2
12328349 0 -0.318711 0.973369 3
12328350 2 1.23867 1.0576 0
12328351 2 2.10683 1.10714 0
12328352 0 -0.438614 0.99772 3
12328353 2 2.20144 1.10365 2
12328354 2 3.79597 1.1796 3
12328355 0 0.583508 1.0312 1
12328356 2 1.30495 1.07275 1
12328357 1 2.50571 1.12549 1
12328358 2 1.7006 1.08099 2
12328359 0 -1.45736 0.942019 1
12328360 0 -0.441564 0.958128 4
12328361 1 2.44115 1.10639 3
12328362 0 -0.50825 0.988774 2
12328363 0 0.887999 1.04867 3
12328364 1 2.46699 1.12394 4
12328365 2 1.2685 1.07361 1
12328366 0 0.635598 1.04889 2
12328367 1 0.624243 1.02 0
12328368 2 2.1337 1.11748 1
12328369 1 1.52644 1.09209 3
12328370 0 -0.112615 0.995313 1
12328371 0 -0.0894361 1.01138 1
12328372 0 0.0787444 0.994738 4
12328373 1 -0.552748 0.977936 0
12328374 2 3.50677 1.1666 2
12328375 1 1.02913 1.05546 1
12328376 1 -0.269815 0.979889 0
12328377 2 2.46821 1.12253 2
12328378 0 2.05987 1.10186 2
12328379 1 2.07848 1.1064 1
12328380 1 1.1481 1.05933 2
12328381 1 2.74076 1.15059 1
12328382 1 1.88845 1.10002 2
12328383 1 1.11824 1.06395 1
12328384 2 2.23532 1.1265 1
12328385 0 -0.500426 0.977353 3
12328386 1 1.33152 1.0614 3
12328387 1 1.06683 1.04888 2
12328388 0 -1.61664 0.915298 0
12328389 0 1.14452 1.07255 2
12328390 0 1.5654 1.09376 2
12328391 1 1.67831 1.07003 3
12328392 1 -0.518651 0.982803 3
12328393 0 -0.616234 0.978638 2
12328394 1 -0.614519 0.973071 1
12328395 0 -0.330841 0.983947 2
12328396 0 0.806511 1.03306 1
12328397 1 1.34762 1.07827 2
12328398 1 -0.00538587 0.997455 0
12328399 1 -0.659682 0.974188 1
12328400 1 1.07784 1.05653 3
12328401 0 0.358078 1.0062 4
12328402 1 0.328999 1.01823 5
12328403 1 -1.62896 0.90636 0
12328404 2 2.58861 1.14422 3
12328405 0 1.30304 1.04781 0
12328406 2 1.807 1.08878 1
12328407 1 0.893354 1.04668 1
12328408 0 0.82963 1.05495 2
12328409 1 0.79378 1.03301 4
12328410 1 0.867438 1.04616 1
12328411 1 2.68001 1.14848 1
12328412 0 0.786423 1.04375 1
12328413 2 1.84234 1.09166 1
12328414 1 0.176849 1.03429 3
12328415 0 -0.192671 1.0035 0
12328416 1 0.590364 1.01287 4
12328417 1 0.87422 1.03781 1
12328418 2 1.20676 1.06928 1
12328419 1 1.52964 1.07623 2
12328420 2 0.493096 1.02288 3
12328421 1 2.55195 1.12845 0
12328422 1 -1.46485 0.900658 4
12328423 2 2.51997 1.12708 1
12328424 1 0.942995 1.04968 2
12328425 0 0.462414 0.998425 3
12328426 2 -0.0425485 0.982297 0
12328427 1 2.48469 1.11421 3
12328428 0 -0.888486 0.947781 2
12328429 1 3.17637 1.13144 4
12328430 0 -0.684001 0.970178 0
12328431 1 3.07599 1.14722 5
12328432 2 1.20702 1.0647 5
12328433 0 -0.205764 1.00012 3
12328434 1 1.7539 1.07414 2
12328435 0 0.0256919 1.01068 4
12328436 1 2.57865 1.13623 2
12328437 2 2.55104 1.12578 2
12328438 1 0.878578 1.0307 2
12328439 2 0.215668 1.0093 3
12328440 2 1.64797 1.08965 1
12328441 1 0.901538 1.03009 0
12328442 1 1.2765 1.0706 0
12328443 0 -0.701427 0.960413 5
12328444 1 1.43417 1.07466 3
12328445 0 0.471876 1.02533 3
12328446 1 1.65688 1.07289 3
12328447 1 -1.27854 0.943338 0
12328448 1 0.649688 1.03522 0
12328449 1 0.154651 0.999357 0
12328450 1 2.47292 1.12531 2
12328451 0 0.301903 1.0187 4
12328452 0 1.5244 1.06618 7
12328453 1 -0.808066 0.971159 4
12328454 0 0.900084 1.03808 4
12328455 0 2.00135 1.11223 1
12328456 1 0.0863858 1.00936 1
12328457 0 -0.0505479 1.01328 2
12328458 1 2.20728 1.12147 4
12328459 2 0.325113 1.03611 1
12328460 0 -0.385044 0.998542 2
12328461 0 -1.56345 0.924194 3
12328462 1 0.177593 1.0054 6
12328463 2 -0.191047 0.993954 3
12328464 1 -0.397778 0.982232 4
12328465 2 1.31702 1.07065 1
12328466 0 1.58126 1.08004 5
12328467 1 1.36843 1.0732 3
12328468 1 1.07635 1.05409 2
12328469 2 2.40445 1.10752 4
12328470 1 1.5925 1.0808 2
12328471 2 3.52395 1.19486 4
12328472 1 0.11916 1.00835 3
12328473 1 1.3332 1.08968 1
12328474 0 0.433639 1.02367 4
12328475 1 1.59178 1.08872 3
12328476 0 -0.578974 0.973305 4
12328477 1 -0.677186 0.959325 0
12328478 0 0.146352 1.00442 1
12328479 1 1.74554 1.10352 1
12328480 2 2.507 1.13265 2
12328481 1 2.6469 1.14349 2
12328482 0 0.177327 1.01206 1
12328483 1 0.641498 1.04511 2
12328484 2 1.7559 1.06354 1
12328485 1 1.3726 1.07073 3
12328486 1 1.04244 1.06303 3
12328487 2 1.69334 1.0778 1
12328488 0 0.189869 1.00218 3
12328489 1 2.59762 1.1306 3
12328490 1 1.03015 1.05122 2
12328491 1 1.58642 1.07269 3
12328492 0 -0.381927 0.979661 1
12328493 0 2.68692 1.13728 2
12328494 1 1.81942 1.10233 3
12328495 0 -0.403663 0.971174 5
12328496 1 1.11396 1.05249 2
12328497 0 -0.619181 0.979647 0
12328498 1 0.39828 1.01503 1
12328499 1 1.37565 1.06937 2
12328500 2 2.03315 1.11097 5
12328501 1 0.637883 1.02677 0
12328502 1 0.725143 1.0364 1
12328503 2 2.14604 1.10432 4
12328504 2 1.69012 1.09347 6
12328505 2 0.325074 1.02133 3
12328506 1 2.15316 1.1138 2
12328507 2 2.46199 1.12328 4
12328508 1 -0.101444 1.01276 7
12328509 0 -1.76254 0.911858 2
12328510 0 -0.589245 0.965569 0
12328511 1 0.506956 1.01935 1
12328512 1 0.959263 1.02974 3
12328513 1 1.19659 1.06045 1
12328514 2 1.15423 1.05719 0
12328515 0 -0.863009 0.971184 0
12328516 2 0.477613 1.0213 0
12328517 1 1.72066 1.10739 1
12328518 1 0.538557 1.02162 1
12328519 1 0.459553 1.02968 1
12328520 1 1.2703 1.04653 1
12328521 2 1.90764 1.10357 1
12328522 0 -0.475519 0.973319 0
12328523 0 1.57858 1.07474 1
12328524 1 2.49142 1.1165 2
12328525 1 0.410665 1.02166 3
12328526 0 -0.31152 0.990038 0
12328527 0 0.378724 1.02242 2
12328528 2 2.67195 1.1405 4
12328529 1 0.968306 1.04087 2
12328530 1 0.0513747 1.00384 0
12328531 1 1.73568 1.08619 3
12328532 0 -0.0773845 0.993889 2
12328533 0 0.731979 1.03182 4
12328534 1 1.51367 1.07554 2
12328535 2 4.57411 1.20731 2
12328536 1 -1.03124 0.940712 2
12328537 0 0.431397 1.00904 2
12328538 0 -1.89538 0.888501 2
12328539 2 1.13072 1.05178 1
12328540 2 0.819604 1.02774 1
12328541 2 2.56759 1.13086 1
12328542 1 2.72967 1.14501 1
12328543 2 2.00968 1.10518 1
12328544 1 1.71819 1.08813 2
12328545 1 1.27621 1.06296 1
12328546 1 2.104 1.07985 1
12328547 1 -0.305001 0.98144 4
12328548 0 -1.61955 0.912379 0
12328549 1 1.10893 1.04168 3
12328550 1 0.75552 1.03826 1
12328551 0 -1.37907 0.928921 1
12328552 1 1.93587 1.0916 1
12328553 1 1.30988 1.08517 1
12328554 0 0.391151 1.02783 3
12328555 1 0.433073 1.01628 3
12328556 1 0.651681 1.02315 0
12328557 2 2.76396 1.12202 1
12328558 1 1.4448 1.05673 3
12328559 0 -0.853929 0.963403 3
12328560 0 1.81744 1.07455 2
12328561 1 0.913195 1.05849 2
12328562 0 0.76121 1.03152 0
12328563 1 -0.169037 1.01437 2
12328564 1 -0.176096 0.979293 2
12328565 0 -0.0252167 0.999088 1
12328566 1 1.10962 1.0501 1
12328567 0 -0.0370167 0.988307 0
12328568 1 -0.602284 0.982011 2
12328569 1 0.412574 1.02171 0
12328570 0 -1.13844 0.941353 0
12328571 2 1.02735 1.04999 2
12328572 0 0.61901 1.03089 2
12328573 0 1.43924 1.07358 0
12328574 0 0.819243 1.01196 3
12328575 0 -1.6286 0.926064 1
12328576 1 2.76304 1.1426 3
12328577 2 2.05223 1.09557 3
12328578 0 -0.241204 0.990317 2
12328579 1 -0.254028 1.00661 1
12328580 0 -1.58151 0.916473 0
12328581 1 -0.645092 0.976027 2
12328582 1 -1.45309 0.928758 1
12328583 1 0.880921 1.04014 3
12328584 1 3.09052 1.1606 5
12328585 1 -1.17258 0.963238 4
12328586 1 2.65387 1.12956 2
12328587 1 1.68737 1.09606 0
12328588 0 -1.42545 0.919948 3
12328589 0 -0.169967 0.985116 0
12328590 0 2.77824 1.1264 1
12328591 2 1.00094 1.05005 0
12328592 0 0.297072 1.02766 2
12328593 1 -0.546842 0.986749 1
12328594 1 2.53668 1.10911 2
12328595 0 -0.105928 0.986993 2
12328596 1 0.851228 1.05079 1
12328597 1 1.86924 1.10269 6
12328598 1 1.43618 1.07835 1
12328599 0 -1.30819 0.91528 3
12328600 2 2.87868 1.12558 2
12328601 0 2.04103 1.07884 0
12328602 1 1.64637 1.07334 2
12328603 1 1.46569 1.07847 1
12328604 0 1.10495 1.07148 4
12328605 1 2.83605 1.14028 3
12328606 0 -0.0919473 0.991162 2
12328607 1 -0.450304 0.979908 0
12328608 0 1.03373 1.0701 0
12328609 0 0.739402 1.04134 2
12328610 1 -0.547738 0.981655 0
12328611 0 -2.65414 0.860315 2
12328612 1 0.739349 1.02714 7
12328613 0 -1.71496 0.929079 4
12328614 1 0.585587 1.02716 5
12328615 1 2.0605 1.10042 2
12328616 2 2.07185 1.09619 0
12328617 1 -0.322388 0.988914 1
12328618 2 2.71687 1.12586 4
12328619 2 0.543637 1.03125 2
12328620 0 -0.268437 0.98663 2
12328621 0 1.0033 1.04676 2
12328622 0 -1.26901 0.9348 3
12328623 1 2.15856 1.11302 2
12328624 1 -0.535454 0.96421 3
12328625 2 2.83113 1.13352 3
12328626 1 1.3498 1.05886 0
12328627 2 0.335493 1.01366 2
12328628 2 2.73898 1.1389 3
12328629 1 -0.0597675 1.00844 0
12328630 2 3.36701 1.17375 0
12328631 1 0.349011 1.02879 4
12328632 2 0.632308 1.01556 5
12328633 0 -0.435329 0.967767 1
12328634 0 -0.374072 0.977536 1
12328635 2 2.55321 1.13917 2
12328636 0 3.6484 1.20353 3
12328637 0 -1.20023 0.926859 3
12328638 1 1.05946 1.04563 2
12328639 1 0.0654889 1.00051 4
12328640 0 -0.857777 0.96438 1
12328641 1 1.36156 1.06941 2
12328642 1 1.5005 1.07465 0
12328643 1 0.61857 1.03617 2
12328644 1 -0.295342 0.976669 1
12328645 1 1.56068 1.07393 0
12328646 0 -1.13609 0.943397 3
12328647 0 0.343063 1.02661 2
12328648 1 1.68097 1.08015 5
12328649 2 2.71224 1.13415 4
12328650 1 -1.52891 0.905604 4
12328651 0 0.636043 1.04244 4
12328652 1 1.02016 1.04835 4
12328653 1 0.398149 1.01162 5
12328654 2 2.28772 1.11422 1
12328655 1 1.31746 1.0807 4
12328656 1 1.09717 1.04754 2
12328657 0 -1.80803 0.912776 1
12328658 0 1.10471 1.06346 3
12328659 1 0.344864 1.00691 1
12328660 2 0.530149 1.03689 0
12328661 2 1.93021 1.10249 1
12328662 2 2.94883 1.14168 2
12328663 0 0.0600441 1.0143 4
12328664 0 1.98816 1.09462 1
12328665 0 -1.10216 0.94939 3
12328666 0 1.24657 1.0742 3
12328667 0 0.215767 1.00995 3
12328668 2 2.47042 1.1336 5
12328669 1 -0.756642 0.971752 2
12328670 0 0.305391 1.01188 4
12328671 0 0.451566 1.01481 1
12328672 1 1.13183 1.05535 4
12328673 1 1.3812 1.05347 0
12328674 1 1.08896 1.06243 1
12328675 0 -0.399523 0.975634 3
12328676 1 2.15353 1.11033 0
12328677 1 0.914407 1.04411 4
12328678 1 0.817974 1.02967 0
12328679 1 2.10408 1.1127 4
12328680 1 0.112345 1.0045 1
12328681 0 -0.513391 0.984147 1
12328682 0 -1.15871 0.947678 0
12328683 0 0.461028 1.02587 3
12328684 0 0.131101 1.01046 1
12328685 0 0.308694 1.01656 2
12328686 1 1.80609 1.09831 3
12328687 0 -0.0271813 0.998289 2
12328688 0 -1.41164 0.93085 2
12328689 0 -1.26164 0.956138 1
12328690 2 3.1575 1.15339 2
12328691 1 2.17686 1.12172 0
12328692 2 2.8731 1.10848 3
12328693 1 1.32162 1.0653 4
12328694 0 -0.905077 0.964109 3
12328695 0 -0.966263 0.944156 0
12328696 0 -0.150082 0.987437 1
12328697 1 -0.12101 0.995936 2
12328698 1 1.14567 1.05269 3
12328699 1 2.87696 1.14572 5
12328700 1 1.13814 1.0582 0
12328701 1 0.647557 1.01773 3
12328702 1 1.03597 1.06491 3
12328703 1 1.91066 1.10023 2
12328704 2 1.84766 1.09922 1
12328705 1 2.81493 1.10894 1
12328706 0 -0.821591 0.93533 2
12328707 2 2.92008 1.13931 5
12328708 1 -2.38155 0.890341 1
12328709 1 2.39895 1.12413 3
12328710 1 1.91185 1.09589 5
12328711 1 0.858784 1.0402 2
12328712 1 0.724642 1.04526 4
12328713 2 0.857348 1.04869 6
12328714 1 0.661767 1.04277 0
12328715 1 2.2492 1.12937 3
12328716 2 0.466133 1.04187 3
12328717 0 1.8497 1.10151 2
12328718 2 1.0299 1.06044 9
12328719 0 -0.497835 0.962576 1
12328720 0 0.653371 1.03841 3
12328721 1 -1.19934 0.940881 1
12328722 1 0.598283 1.02789 1
12328723 0 0.552509 1.00887 4
12328724 1 -1.28246 0.928523 1
12328725 1 -1.49847 0.913665 2
12328726 1 -0.655368 0.976844 2
12328727 1 0.875748 1.0264 2
12328728 1 0.65606 1.01311 2
12328729 1 1.04543 1.05978 3
12328730 0 -0.620904 0.963045 2
12328731 1 0.959088 1.05483 3
12328732 1 -0.0672659 0.986998 1
12328733 0 0.187579 1.00537 0
12328734 2 1.01684 1.04691 3
12328735 1 1.91303 1.09951 3
12328736 0 0.0759162 1.00105 0
12328737 2 1.56184 1.09389 2
12328738 1 1.81908 1.08428 1
12328739 2 1.08365 1.06763 2
12328740 1 1.3865 1.07083 1
12328741 2 2.02622 1.09444 1
12328742 1 -0.507718 0.96766 3
12328743 0 1.2043 1.06254 2
12328744 1 2.28208 1.11997 1
12328745 1 -0.0447234 1.00275 2
12328746 1 1.14516 1.04859 2
12328747 2 1.7222 1.08387 5
12328748 0 0.077131 1.01209 1
12328749 0 -0.755815 0.951224 2
12328750 0 -1.09564 0.964417 0
12328751 1 1.36172 1.06496 1
12328752 0 -1.55779 0.924073 1
12328753 0 -1.45867 0.948279 0
12328754 0 -1.9643 0.900285 2
12328755 0 1.41733 1.08309 4
12328756 2 2.59651 1.12925 3
12328757 1 2.58813 1.1474 0
12328758 0 -0.658029 0.970759 0
12328759 0 0.302988 1.00355 0
12328760 1 0.472076 1.02885 2
12328761 2 2.02225 1.10072 0
12328762 0 -1.68146 0.929471 3
12328763 0 0.653635 1.02944 3
12328764 2 0.620059 1.05321 2
12328765 1 0.661222 1.02962 4
12328766 1 0.783728 1.03728 0
12328767 1 0.453637 1.02277 1
12328768 0 -0.474346 0.970751 1
12328769 1 2.09415 1.09779 2
12328770 1 2.06229 1.09833 3
12328771 1 1.21253 1.0455 0
12328772 1 1.67297 1.09835 0
12328773 2 1.45787 1.07008 1
12328774 0 -1.22801 0.925335 2
12328775 2 2.11536 1.10973 2
12328776 1 0.862286 1.04149 1
12328777 2 1.835 1.08669 5
12328778 0 0.891904 1.04533 1
12328779 0 -0.831868 0.954673 4
12328780 1 0.688294 1.00545 3
12328781 2 3.24241 1.15045 1
12328782 0 -0.0449008 1.01471 2
12328783 0 1.71385 1.07293 2
12328784 0 -0.337324 0.98574 1
12328785 0 0.65127 1.02464 1
12328786 0 0.294676 1.01001 1
12328787 0 -0.120436 0.984526 2
12328788 0 1.34694 1.06566 5
12328789 1 1.1031 1.04862 4
12328790 1 1.7746 1.10151 2
12328791 0 -1.20939 0.947556 1
12328792 1 -1.44387 0.928346 3
12328793 2 1.99344 1.09668 2
12328794 1 0.355686 1.0086 1
12328795 1 0.0682071 1.0142 1
12328796 0 1.34217 1.06373 1
12328797 1 2.46921 1.13822 2
12328798 1 2.08888 1.12266 8
12328799 1 0.335186 1.02302 2
12328800 0 0.480306 1.02967 4
12328801 2 -0.0491585 0.98325 0
12328802 0 -0.03505 0.993336 1
12328803 0 0.245352 1.02639 1
12328804 1 1.09573 1.05248 1
12328805 0 -1.34853 0.919321 3
12328806 1 2.34071 1.11359 3
12328807 0 -0.609888 0.970549 3
12328808 1 3.48479 1.17186 5
12328809 1 -1.04973 0.9331 1
12328810 0 -1.21688 0.948314 1
12328811 1 1.95538 1.11057 1
12328812 1 1.54832 1.07232 2
12328813 2 1.23911 1.04411 1
12328814 0 0.576535 1.02291 1
12328815 1 0.339177 1.02132 3
12328816 1 0.52868 1.03974 3
12328817 0 -0.608727 0.953513 1
12328818 1 0.948489 1.04508 4
12328819 0 -0.217226 0.989416 2
12328820 1 1.35794 1.09363 1
12328821 0 -0.611559 0.977921 0
12328822 0 -0.924315 0.936012 2
12328823 0 1.37817 1.06311 2
12328824 1 1.63473 1.0973 1
